stream_id,username,fullname,komentar,tanggal,likes,replies,topics,clean_text,tokens,normalized,no_stopword,negation,stems,stem_text,length,label,token_count,tanggal_dt,sentiment_score
31535911,Deygo,Deygo,"kalau kalian lihat sektor kesehatan rata2 rally nih, yesss karena virus hanta, banyak yang FOMO berpikir  akan seperti kasus covid-19, tapi sayangnya para korban di kapal pesiar sudah akan dipulangkan ke negara masing - masing..... Apakah akan seberat kasus covid ?? Jawabnya nggak ya ini virus hanya sudah ada sejak 1950-an dan pertama kali terjadi si korsel, tingkat orang meninggal sangat kecil.....

Ya begitulah pasar saham, gerak nya ngikut trend berita 

$BUMI $IHSG $HALO

⚠️ Disclaimer ⚠️

> Analisis teknikal saham yang disampaikan hanya bersifat opini dan edukasi, berdasarkan data historis harga, volume, serta indikator teknikal pada saat analisis dibuat.

> Informasi ini bukan merupakan ajakan, rekomendasi, atau saran untuk membeli, menjual, maupun menahan saham tertentu. Keputusan investasi sepenuhnya menjadi tanggung jawab masing-masing investor, termasuk risiko kerugian yang mungkin timbul.

> Kondisi pasar saham dapat berubah sewaktu-waktu dipengaruhi oleh faktor fundamental, sentimen pasar, kebijakan pemerintah, maupun kondisi ekonomi global yang berada di luar kendali analis.

> Setiap investor diharapkan melakukan analisis mandiri (do your own research) dan menyesuaikan keputusan investasi dengan tujuan, profil risiko, serta kondisi keuangan pribadi.

> Bila tidak cocok dengan sudut pandang ini, silakan skip atau block. Tidak perlu drama, masing-masing punya cara pandang sendiri.",2026-05-11 09:55:14,2,0,"BUMI, IHSG, HALO",kalau kalian lihat sektor kesehatan rata rally nih yess karena virus hanta banyak yang fomo berpikir akan seperti kasus covid tapi sayangnya para korban di kapal pesiar sudah akan dipulangkan ke negara masing masing apakah akan seberat kasus covid jawabnya nggak ya ini virus hanya sudah ada sejak an dan pertama kali terjadi si korsel tingkat orang meninggal sangat kecil ya begitulah pasar saham gerak nya ngikut trend berita bumi ihsg halo disclaimer analisis teknikal saham yang disampaikan hanya bersifat opini dan edukasi berdasarkan data historis harga volume serta indikator teknikal pada saat analisis dibuat informasi ini bukan merupakan ajakan rekomendasi atau saran untuk membeli menjual maupun menahan saham tertentu keputusan investasi sepenuhnya menjadi tanggung jawab masing masing investor termasuk risiko kerugian yang mungkin timbul kondisi pasar saham dapat berubah sewaktu waktu dipengaruhi oleh faktor fundamental sentimen pasar kebijakan pemerintah maupun kondisi ekonomi global yang berada di luar kendali analis setiap investor diharapkan melakukan analisis mandiri do your own research dan menyesuaikan keputusan investasi dengan tujuan profil risiko serta kondisi keuangan pribadi bila tidak cocok dengan sudut pandang ini silakan skip atau block tidak perlu drama masing masing punya cara pandang sendiri,"['kalau', 'kalian', 'lihat', 'sektor', 'kesehatan', 'rata', 'rally', 'nih', 'yess', 'karena', 'virus', 'hanta', 'banyak', 'yang', 'fomo', 'berpikir', 'akan', 'seperti', 'kasus', 'covid', 'tapi', 'sayangnya', 'para', 'korban', 'di', 'kapal', 'pesiar', 'sudah', 'akan', 'dipulangkan', 'ke', 'negara', 'masing', 'masing', 'apakah', 'akan', 'seberat', 'kasus', 'covid', 'jawabnya', 'nggak', 'ya', 'ini', 'virus', 'hanya', 'sudah', 'ada', 'sejak', 'an', 'dan', 'pertama', 'kali', 'terjadi', 'si', 'korsel', 'tingkat', 'orang', 'meninggal', 'sangat', 'kecil', 'ya', 'begitulah', 'pasar', 'saham', 'gerak', 'nya', 'ngikut', 'trend', 'berita', 'bumi', 'ihsg', 'halo', 'disclaimer', 'analisis', 'teknikal', 'saham', 'yang', 'disampaikan', 'hanya', 'bersifat', 'opini', 'dan', 'edukasi', 'berdasarkan', 'data', 'historis', 'harga', 'volume', 'serta', 'indikator', 'teknikal', 'pada', 'saat', 'analisis', 'dibuat', 'informasi', 'ini', 'bukan', 'merupakan', 'ajakan', 'rekomendasi', 'atau', 'saran', 'untuk', 'membeli', 'menjual', 'maupun', 'menahan', 'saham', 'tertentu', 'keputusan', 'investasi', 'sepenuhnya', 'menjadi', 'tanggung', 'jawab', 'masing', 'masing', 'investor', 'termasuk', 'risiko', 'kerugian', 'yang', 'mungkin', 'timbul', 'kondisi', 'pasar', 'saham', 'dapat', 'berubah', 'sewaktu', 'waktu', 'dipengaruhi', 'oleh', 'faktor', 'fundamental', 'sentimen', 'pasar', 'kebijakan', 'pemerintah', 'maupun', 'kondisi', 'ekonomi', 'global', 'yang', 'berada', 'di', 'luar', 'kendali', 'analis', 'setiap', 'investor', 'diharapkan', 'melakukan', 'analisis', 'mandiri', 'do', 'your', 'own', 'research', 'dan', 'menyesuaikan', 'keputusan', 'investasi', 'dengan', 'tujuan', 'profil', 'risiko', 'serta', 'kondisi', 'keuangan', 'pribadi', 'bila', 'tidak', 'cocok', 'dengan', 'sudut', 'pandang', 'ini', 'silakan', 'skip', 'atau', 'block', 'tidak', 'perlu', 'drama', 'masing', 'masing', 'punya', 'cara', 'pandang', 'sendiri']","['kalau', 'kalian', 'lihat', 'sektor', 'kesehatan', 'rata', 'rally', 'nih', 'yess', 'karena', 'virus', 'hanta', 'banyak', 'yang', 'fomo', 'berpikir', 'akan', 'seperti', 'kasus', 'covid', 'tapi', 'sayangnya', 'para', 'korban', 'di', 'kapal', 'pesiar', 'sudah', 'akan', 'dipulangkan', 'ke', 'negara', 'masing', 'masing', 'apakah', 'akan', 'seberat', 'kasus', 'covid', 'jawabnya', 'tidak', 'ya', 'ini', 'virus', 'hanya', 'sudah', 'ada', 'sejak', 'an', 'dan', 'pertama', 'kali', 'terjadi', 'si', 'korsel', 'tingkat', 'orang', 'meninggal', 'sangat', 'kecil', 'ya', 'begitulah', 'pasar', 'saham', 'gerak', 'nya', 'ngikut', 'trend', 'berita', 'bumi', 'ihsg', 'halo', 'disclaimer', 'analisis', 'teknikal', 'saham', 'yang', 'disampaikan', 'hanya', 'bersifat', 'opini', 'dan', 'edukasi', 'berdasarkan', 'data', 'historis', 'harga', 'volume', 'serta', 'indikator', 'teknikal', 'pada', 'saat', 'analisis', 'dibuat', 'informasi', 'ini', 'bukan', 'merupakan', 'ajakan', 'rekomendasi', 'atau', 'saran', 'untuk', 'membeli', 'menjual', 'maupun', 'menahan', 'saham', 'tertentu', 'keputusan', 'investasi', 'sepenuhnya', 'menjadi', 'tanggung', 'jawab', 'masing', 'masing', 'investor', 'termasuk', 'risiko', 'kerugian', 'yang', 'mungkin', 'timbul', 'kondisi', 'pasar', 'saham', 'dapat', 'berubah', 'sewaktu', 'waktu', 'dipengaruhi', 'oleh', 'faktor', 'fundamental', 'sentimen', 'pasar', 'kebijakan', 'pemerintah', 'maupun', 'kondisi', 'ekonomi', 'global', 'yang', 'berada', 'di', 'luar', 'kendali', 'analis', 'setiap', 'investor', 'diharapkan', 'melakukan', 'analisis', 'mandiri', 'do', 'your', 'own', 'research', 'dan', 'menyesuaikan', 'keputusan', 'investasi', 'dengan', 'tujuan', 'profil', 'risiko', 'serta', 'kondisi', 'keuangan', 'pribadi', 'bila', 'tidak', 'cocok', 'dengan', 'sudut', 'pandang', 'ini', 'silakan', 'skip', 'atau', 'block', 'tidak', 'perlu', 'drama', 'masing', 'masing', 'punya', 'cara', 'pandang', 'sendiri']","['lihat', 'sektor', 'kesehatan', 'rally', 'yess', 'virus', 'hanta', 'fomo', 'berpikir', 'covid', 'sayangnya', 'korban', 'kapal', 'pesiar', 'dipulangkan', 'negara', 'seberat', 'covid', 'tidak', 'virus', 'an', 'kali', 'korsel', 'tingkat', 'orang', 'meninggal', 'pasar', 'saham', 'gerak', 'ngikut', 'trend', 'berita', 'bumi', 'ihsg', 'disclaimer', 'analisis', 'teknikal', 'saham', 'bersifat', 'opini', 'edukasi', 'berdasarkan', 'data', 'historis', 'harga', 'volume', 'indikator', 'teknikal', 'analisis', 'informasi', 'bukan', 'ajakan', 'rekomendasi', 'saran', 'membeli', 'menjual', 'menahan', 'saham', 'keputusan', 'investasi', 'sepenuhnya', 'tanggung', 'investor', 'risiko', 'kerugian', 'timbul', 'kondisi', 'pasar', 'saham', 'berubah', 'dipengaruhi', 'faktor', 'fundamental', 'sentimen', 'pasar', 'kebijakan', 'pemerintah', 'kondisi', 'ekonomi', 'global', 'kendali', 'analis', 'investor', 'diharapkan', 'analisis', 'mandiri', 'do', 'your', 'own', 'research', 'menyesuaikan', 'keputusan', 'investasi', 'tujuan', 'profil', 'risiko', 'kondisi', 'keuangan', 'pribadi', 'tidak', 'cocok', 'sudut', 'pandang', 'silakan', 'skip', 'block', 'tidak', 'drama', 'pandang']","['lihat', 'sektor', 'kesehatan', 'rally', 'yess', 'virus', 'hanta', 'fomo', 'berpikir', 'covid', 'sayangnya', 'korban', 'kapal', 'pesiar', 'dipulangkan', 'negara', 'seberat', 'covid', 'tidak_virus', 'an', 'kali', 'korsel', 'tingkat', 'orang', 'meninggal', 'pasar', 'saham', 'gerak', 'ngikut', 'trend', 'berita', 'bumi', 'ihsg', 'disclaimer', 'analisis', 'teknikal', 'saham', 'bersifat', 'opini', 'edukasi', 'berdasarkan', 'data', 'historis', 'harga', 'volume', 'indikator', 'teknikal', 'analisis', 'informasi', 'bukan_ajakan', 'rekomendasi', 'saran', 'membeli', 'menjual', 'menahan', 'saham', 'keputusan', 'investasi', 'sepenuhnya', 'tanggung', 'investor', 'risiko', 'kerugian', 'timbul', 'kondisi', 'pasar', 'saham', 'berubah', 'dipengaruhi', 'faktor', 'fundamental', 'sentimen', 'pasar', 'kebijakan', 'pemerintah', 'kondisi', 'ekonomi', 'global', 'kendali', 'analis', 'investor', 'diharapkan', 'analisis', 'mandiri', 'do', 'your', 'own', 'research', 'menyesuaikan', 'keputusan', 'investasi', 'tujuan', 'profil', 'risiko', 'kondisi', 'keuangan', 'pribadi', 'tidak_cocok', 'sudut', 'pandang', 'silakan', 'skip', 'block', 'tidak_drama', 'pandang']","['lihat', 'sektor', 'sehat', 'rally', 'yess', 'virus', 'hanta', 'fomo', 'pikir', 'covid', 'sayang', 'korban', 'kapal', 'pesiar', 'pulang', 'negara', 'berat', 'covid', 'tidak virus', 'an', 'kali', 'korsel', 'tingkat', 'orang', 'tinggal', 'pasar', 'saham', 'gerak', 'ngikut', 'trend', 'berita', 'bumi', 'ihsg', 'disclaimer', 'analisis', 'teknikal', 'saham', 'sifat', 'opini', 'edukasi', 'dasar', 'data', 'historis', 'harga', 'volume', 'indikator', 'teknikal', 'analisis', 'informasi', 'bukan aja', 'rekomendasi', 'saran', 'beli', 'jual', 'tahan', 'saham', 'putus', 'investasi', 'sepenuh', 'tanggung', 'investor', 'risiko', 'rugi', 'timbul', 'kondisi', 'pasar', 'saham', 'ubah', 'pengaruh', 'faktor', 'fundamental', 'sentimen', 'pasar', 'bijak', 'perintah', 'kondisi', 'ekonomi', 'global', 'kendali', 'analis', 'investor', 'harap', 'analisis', 'mandiri', 'do', 'your', 'own', 'research', 'sesuai', 'putus', 'investasi', 'tuju', 'profil', 'risiko', 'kondisi', 'uang', 'pribadi', 'tidak cocok', 'sudut', 'pandang', 'sila', 'skip', 'block', 'tidak drama', 'pandang']",lihat sektor sehat rally yess virus hanta fomo pikir covid sayang korban kapal pesiar pulang negara berat covid tidak virus an kali korsel tingkat orang tinggal pasar saham gerak ngikut trend berita bumi ihsg disclaimer analisis teknikal saham sifat opini edukasi dasar data historis harga volume indikator teknikal analisis informasi bukan aja rekomendasi saran beli jual tahan saham putus investasi sepenuh tanggung investor risiko rugi timbul kondisi pasar saham ubah pengaruh faktor fundamental sentimen pasar bijak perintah kondisi ekonomi global kendali analis investor harap analisis mandiri do your own research sesuai putus investasi tuju profil risiko kondisi uang pribadi tidak cocok sudut pandang sila skip block tidak drama pandang,744,1,105,2026-05-11 09:55:14+00:00,12.0
31535908,Alangliu,Alang Yen,$BUMI capek 😇,2026-05-11 09:55:13,0,0,BUMI,bumi capek,"['bumi', 'capek']","['bumi', 'capek']","['bumi', 'capek']","['bumi', 'capek']","['bumi', 'capek']",bumi capek,10,1,2,2026-05-11 09:55:13+00:00,4.0
31535781,Investormasadepan,Fauzi,$BUMI Arb kannn,2026-05-11 09:54:40,0,0,BUMI,bumi arb kann,"['bumi', 'arb', 'kann']","['bumi', 'arb', 'kann']","['bumi', 'arb', 'kann']","['bumi', 'arb', 'kann']","['bumi', 'arb', 'kann']",bumi arb kann,13,2,3,2026-05-11 09:54:40+00:00,0.0
31535739,anissaja01,mas anis,$BUMI di tunggu ya ndar,2026-05-11 09:54:24,0,0,BUMI,bumi di tunggu ya ndar,"['bumi', 'di', 'tunggu', 'ya', 'ndar']","['bumi', 'di', 'tunggu', 'ya', 'ndar']","['bumi', 'tunggu', 'ndar']","['bumi', 'tunggu', 'ndar']","['bumi', 'tunggu', 'ndar']",bumi tunggu ndar,16,1,3,2026-05-11 09:54:24+00:00,1.0
31535604,miyeyex,Yeyex,$BUMI tauk lah cape,2026-05-11 09:53:38,0,0,BUMI,bumi tauk lah cape,"['bumi', 'tauk', 'lah', 'cape']","['bumi', 'tauk', 'lah', 'cape']","['bumi', 'tauk', 'cape']","['bumi', 'tauk', 'cape']","['bumi', 'tauk', 'cape']",bumi tauk cape,14,0,3,2026-05-11 09:53:38+00:00,-7.0
31535451,Adamshafi,Syfa,"$BUMI Sabar dulu ya,minggu ini bakalan naik💪🏻",2026-05-11 09:52:50,0,0,BUMI,bumi sabar dulu ya minggu ini bakalan naik,"['bumi', 'sabar', 'dulu', 'ya', 'minggu', 'ini', 'bakalan', 'naik']","['bumi', 'sabar', 'dulu', 'ya', 'minggu', 'ini', 'bakalan', 'naik']","['bumi', 'sabar', 'minggu']","['bumi', 'sabar', 'minggu']","['bumi', 'sabar', 'minggu']",bumi sabar minggu,17,1,3,2026-05-11 09:52:50+00:00,5.0
31535393,itokireng,Salmon Sashimi,"Hari ketiga cicil saham ini..

Ini saham range harga 2.500-10.000 ya, cicil 100 lot 200 lot ya berasa juga kalau tiga hari begini🤣

Smoga mestakung aja, apalagi 12 Mei dagdigdugser

Random tag
$BUMI $BMRI $BBRI",2026-05-11 09:52:27,26,8,"BUMI, BMRI, BBRI",hari ketiga cicil saham ini ini saham range harga ya cicil lot lot ya berasa juga kalau tiga hari begini smoga mestakung aja apalagi mei dagdigdugser random tag bumi bmri bbri,"['hari', 'ketiga', 'cicil', 'saham', 'ini', 'ini', 'saham', 'range', 'harga', 'ya', 'cicil', 'lot', 'lot', 'ya', 'berasa', 'juga', 'kalau', 'tiga', 'hari', 'begini', 'smoga', 'mestakung', 'aja', 'apalagi', 'mei', 'dagdigdugser', 'random', 'tag', 'bumi', 'bmri', 'bbri']","['hari', 'ketiga', 'cicil', 'saham', 'ini', 'ini', 'saham', 'range', 'harga', 'ya', 'cicil', 'lot', 'lot', 'ya', 'berasa', 'juga', 'kalau', 'tiga', 'hari', 'begini', 'smoga', 'mestakung', 'aja', 'apalagi', 'mei', 'dagdigdugser', 'random', 'tag', 'bumi', 'bmri', 'bbri']","['ketiga', 'cicil', 'saham', 'saham', 'range', 'harga', 'cicil', 'lot', 'lot', 'berasa', 'smoga', 'mestakung', 'mei', 'dagdigdugser', 'random', 'tag', 'bumi', 'bmri', 'bbri']","['ketiga', 'cicil', 'saham', 'saham', 'range', 'harga', 'cicil', 'lot', 'lot', 'berasa', 'smoga', 'mestakung', 'mei', 'dagdigdugser', 'random', 'tag', 'bumi', 'bmri', 'bbri']","['tiga', 'cicil', 'saham', 'saham', 'range', 'harga', 'cicil', 'lot', 'lot', 'asa', 'smoga', 'mestakung', 'mei', 'dagdigdugser', 'random', 'tag', 'bumi', 'bmri', 'bbri']",tiga cicil saham saham range harga cicil lot lot asa smoga mestakung mei dagdigdugser random tag bumi bmri bbri,111,0,19,2026-05-11 09:52:27+00:00,-8.0
31535368,BILIEF,NGAPAK PROJEk,"$BUMI padahl nunggu di 200 mw di sell ,,malah makin longsor,,bangke !!!",2026-05-11 09:52:17,1,0,BUMI,bumi padahl nunggu di mw di sell malah makin longsor bangke,"['bumi', 'padahl', 'nunggu', 'di', 'mw', 'di', 'sell', 'malah', 'makin', 'longsor', 'bangke']","['bumi', 'padahl', 'nunggu', 'di', 'mw', 'di', 'sell', 'malah', 'makin', 'longsor', 'bangke']","['bumi', 'padahl', 'nunggu', 'sell', 'longsor', 'bangke']","['bumi', 'padahl', 'nunggu', 'sell', 'longsor', 'bangke']","['bumi', 'padahl', 'nunggu', 'sell', 'longsor', 'bangke']",bumi padahl nunggu sell longsor bangke,38,1,6,2026-05-11 09:52:17+00:00,1.0
31535072,anissaja01,mas anis,$BUMI rugi gak cl,2026-05-11 09:50:32,0,0,BUMI,bumi rugi gak cl,"['bumi', 'rugi', 'gak', 'cl']","['bumi', 'rugi', 'tidak', 'cl']","['bumi', 'rugi', 'tidak', 'cl']","['bumi', 'rugi', 'tidak_cl']","['bumi', 'rugi', 'tidak cl']",bumi rugi tidak cl,18,0,3,2026-05-11 09:50:32+00:00,-5.0
31534988,FAISAL3082,Muhammad Faisal,$BUMI back to 50 yuk.. Aku padamu...,2026-05-11 09:50:01,2,0,Bumi,bumi back to yuk aku padamu,"['bumi', 'back', 'to', 'yuk', 'aku', 'padamu']","['bumi', 'back', 'to', 'yuk', 'aku', 'padamu']","['bumi', 'back', 'to', 'padamu']","['bumi', 'back', 'to', 'padamu']","['bumi', 'back', 'to', 'pada']",bumi back to pada,17,0,4,2026-05-11 09:50:01+00:00,-3.0
31534942,nickysaputra17,Nicky Saputra,$BNBR pindah ke $PADI para ritel sama bandar lagi haka in. ihsg anjlok aja bisa ARA holder nya Haka sama avgd terus. $BUMI,2026-05-11 09:49:45,1,0,"BNBR, PADI, BUMI",bnbr pindah ke padi para ritel sama bandar lagi haka in ihsg anjlok aja bisa ara holder nya haka sama avgd terus bumi,"['bnbr', 'pindah', 'ke', 'padi', 'para', 'ritel', 'sama', 'bandar', 'lagi', 'haka', 'in', 'ihsg', 'anjlok', 'aja', 'bisa', 'ara', 'holder', 'nya', 'haka', 'sama', 'avgd', 'terus', 'bumi']","['bnbr', 'pindah', 'ke', 'padi', 'para', 'ritel', 'sama', 'bandar', 'lagi', 'haka', 'in', 'ihsg', 'anjlok', 'aja', 'bisa', 'ara', 'holder', 'nya', 'haka', 'sama', 'avgd', 'terus', 'bumi']","['bnbr', 'pindah', 'padi', 'ritel', 'bandar', 'haka', 'in', 'ihsg', 'anjlok', 'ara', 'holder', 'haka', 'avgd', 'bumi']","['bnbr', 'pindah', 'padi', 'ritel', 'bandar', 'haka', 'in', 'ihsg', 'anjlok', 'ara', 'holder', 'haka', 'avgd', 'bumi']","['bnbr', 'pindah', 'padi', 'ritel', 'bandar', 'haka', 'in', 'ihsg', 'anjlok', 'ara', 'holder', 'haka', 'avgd', 'bumi']",bnbr pindah padi ritel bandar haka in ihsg anjlok ara holder haka avgd bumi,75,0,14,2026-05-11 09:49:45+00:00,-7.0
31534871,Juxx,Justin Bryan Mintura,"$BUMI
nyicil sampe jual ginjal",2026-05-11 09:49:24,1,0,BUMI,bumi nyicil sampe jual ginjal,"['bumi', 'nyicil', 'sampe', 'jual', 'ginjal']","['bumi', 'nyicil', 'sampe', 'jual', 'ginjal']","['bumi', 'nyicil', 'sampe', 'jual', 'ginjal']","['bumi', 'nyicil', 'sampe', 'jual', 'ginjal']","['bumi', 'nyicil', 'sampe', 'jual', 'ginjal']",bumi nyicil sampe jual ginjal,29,1,5,2026-05-11 09:49:24+00:00,1.0
31534771,adialamsyahh,ironstar,$BUMI udah capek avgdown,2026-05-11 09:48:50,4,9,BUMI,bumi udah capek avgdown,"['bumi', 'udah', 'capek', 'avgdown']","['bumi', 'udah', 'capek', 'avgdown']","['bumi', 'capek', 'avgdown']","['bumi', 'capek', 'avgdown']","['bumi', 'capek', 'avgdown']",bumi capek avgdown,18,1,3,2026-05-11 09:48:50+00:00,4.0
31534680,agussarengat,agustinus sarengat,prediksi @addit93 hit teruss $BREN $BUMI $MINA,2026-05-11 09:48:21,1,0,"BREN, BUMI, MINA",prediksi addit hit teruss bren bumi mina,"['prediksi', 'addit', 'hit', 'teruss', 'bren', 'bumi', 'mina']","['prediksi', 'addit', 'hit', 'teruss', 'bren', 'bumi', 'mina']","['prediksi', 'addit', 'hit', 'teruss', 'bren', 'bumi', 'mina']","['prediksi', 'addit', 'hit', 'teruss', 'bren', 'bumi', 'mina']","['prediksi', 'addit', 'hit', 'teruss', 'bren', 'bumi', 'mina']",prediksi addit hit teruss bren bumi mina,40,1,7,2026-05-11 09:48:21+00:00,3.0
31534540,Peter83,Peter,$BUMI yuk ndar ARB kan ke 150..... bisa yuk. siap serok2 dibawah,2026-05-11 09:47:37,1,0,BUMI,bumi yuk ndar arb kan ke bisa yuk siap serok dibawah,"['bumi', 'yuk', 'ndar', 'arb', 'kan', 'ke', 'bisa', 'yuk', 'siap', 'serok', 'dibawah']","['bumi', 'yuk', 'ndar', 'arb', 'kan', 'ke', 'bisa', 'yuk', 'siap', 'serok', 'dibawah']","['bumi', 'ndar', 'arb', 'serok', 'dibawah']","['bumi', 'ndar', 'arb', 'serok', 'dibawah']","['bumi', 'ndar', 'arb', 'serok', 'bawah']",bumi ndar arb serok bawah,25,2,5,2026-05-11 09:47:37+00:00,0.0
31534492,Yoanggi2121,Yoanggi Darmawan,"$BUMI
ARAkan ndar",2026-05-11 09:47:24,0,0,BUMI,bumi arakan ndar,"['bumi', 'arakan', 'ndar']","['bumi', 'arakan', 'ndar']","['bumi', 'arakan', 'ndar']","['bumi', 'arakan', 'ndar']","['bumi', 'ara', 'ndar']",bumi ara ndar,13,2,3,2026-05-11 09:47:24+00:00,0.0
31534434,Udill,Achmad Fadhilul Huda,"niat beli kambing jadi beli americano
 
$IHSG $BMRI $BUMI",2026-05-11 09:47:06,9,2,"IHSG, BMRI, BUMI",niat beli kambing jadi beli americano ihsg bmri bumi,"['niat', 'beli', 'kambing', 'jadi', 'beli', 'americano', 'ihsg', 'bmri', 'bumi']","['niat', 'beli', 'kambing', 'jadi', 'beli', 'americano', 'ihsg', 'bmri', 'bumi']","['niat', 'beli', 'kambing', 'beli', 'americano', 'ihsg', 'bmri', 'bumi']","['niat', 'beli', 'kambing', 'beli', 'americano', 'ihsg', 'bmri', 'bumi']","['niat', 'beli', 'kambing', 'beli', 'americano', 'ihsg', 'bmri', 'bumi']",niat beli kambing beli americano ihsg bmri bumi,47,1,8,2026-05-11 09:47:06+00:00,1.0
31534419,nanangsukmawan03,nanang sukmawan,$BUMI bisakah kau beri harapan!!!,2026-05-11 09:47:03,0,0,BUMI,bumi bisakah kau beri harapan,"['bumi', 'bisakah', 'kau', 'beri', 'harapan']","['bumi', 'bisakah', 'kau', 'beri', 'harapan']","['bumi', 'kau', 'harapan']","['bumi', 'kau', 'harapan']","['bumi', 'kau', 'harap']",bumi kau harap,14,1,3,2026-05-11 09:47:03+00:00,3.0
31534256,Yozi02,Pencari Cuan,"$BMHS gaskuenn ara

$BUMI $BRPT",2026-05-11 09:46:07,0,0,"BMHS, BUMI, BRPT",bmhs gaskuenn ara bumi brpt,"['bmhs', 'gaskuenn', 'ara', 'bumi', 'brpt']","['bmhs', 'gaskuenn', 'ara', 'bumi', 'brpt']","['bmhs', 'gaskuenn', 'ara', 'bumi', 'brpt']","['bmhs', 'gaskuenn', 'ara', 'bumi', 'brpt']","['bmhs', 'gaskuenn', 'ara', 'bumi', 'brpt']",bmhs gaskuenn ara bumi brpt,27,2,5,2026-05-11 09:46:07+00:00,0.0
31534170,AGSSMG,Bocil,$BUMI percumah akuisisi tambang negara lain klo nilai sahamnya jeblok  cuma nopek -cepek,2026-05-11 09:45:41,1,1,BUMI,bumi percumah akuisisi tambang negara lain klo nilai sahamnya jeblok cuma nopek cepek,"['bumi', 'percumah', 'akuisisi', 'tambang', 'negara', 'lain', 'klo', 'nilai', 'sahamnya', 'jeblok', 'cuma', 'nopek', 'cepek']","['bumi', 'percumah', 'akuisisi', 'tambang', 'negara', 'lain', 'klo', 'nilai', 'sahamnya', 'jeblok', 'cuma', 'nopek', 'cepek']","['bumi', 'percumah', 'akuisisi', 'tambang', 'negara', 'nilai', 'sahamnya', 'jeblok', 'nopek', 'cepek']","['bumi', 'percumah', 'akuisisi', 'tambang', 'negara', 'nilai', 'sahamnya', 'jeblok', 'nopek', 'cepek']","['bumi', 'percumah', 'akuisisi', 'tambang', 'negara', 'nilai', 'saham', 'jeblok', 'nopek', 'cepek']",bumi percumah akuisisi tambang negara nilai saham jeblok nopek cepek,68,2,10,2026-05-11 09:45:41+00:00,0.0
31534158,Nawafi123,Alfi Atuz Zahrotun Niswa,$BUMI jare Kate melbu msci sido po ra iki?,2026-05-11 09:45:37,0,1,BUMI,bumi jare kate melbu msci sido po ra iki,"['bumi', 'jare', 'kate', 'melbu', 'msci', 'sido', 'po', 'ra', 'iki']","['bumi', 'jare', 'kate', 'melbu', 'msci', 'sido', 'po', 'ra', 'iki']","['bumi', 'jare', 'kate', 'melbu', 'msci', 'sido', 'po', 'ra', 'iki']","['bumi', 'jare', 'kate', 'melbu', 'msci', 'sido', 'po', 'ra', 'iki']","['bumi', 'jare', 'kate', 'melbu', 'msci', 'sido', 'po', 'ra', 'iki']",bumi jare kate melbu msci sido po ra iki,40,2,9,2026-05-11 09:45:37+00:00,0.0
